unique_id,ds,cutoff,NHITS,NLinear,TiDE,TimeMixer,y
10_BEVERAGES,2017-06-29,2017-06-28,6.807035,6.854044,6.85938,6.7895327,6.511745329644728
10_BEVERAGES,2017-06-30,2017-06-28,6.8967004,6.926076,6.895965,6.9087615,7.175489713624222
10_BEVERAGES,2017-07-01,2017-06-28,7.294652,7.1959615,7.1997595,7.2080894,7.53689712956617
10_BEVERAGES,2017-07-02,2017-06-28,7.2947474,7.153301,7.175262,7.167488,7.2682230211595655
10_BEVERAGES,2017-07-03,2017-06-28,7.0571475,6.957736,6.9429893,6.989886,7.234177179749849
10_BEVERAGES,2017-07-04,2017-06-28,7.060298,6.941357,6.967228,7.0024323,6.974478911025045
10_BEVERAGES,2017-07-05,2017-06-28,7.036616,6.9110575,6.892718,6.895789,7.0707241072602764
10_BEVERAGES,2017-07-06,2017-06-28,6.9521527,6.873347,6.8739643,6.860423,6.863803391452954
10_BEVERAGES,2017-07-07,2017-06-28,7.005606,6.8993273,6.91682,6.9850545,6.946013991099227
10_BEVERAGES,2017-07-08,2017-06-28,7.3220024,7.203081,7.198239,7.2399244,7.496097345175956
10_BEVERAGES,2017-07-09,2017-06-28,7.299535,7.1691628,7.180281,7.202967,7.226209010100671
10_BEVERAGES,2017-07-10,2017-06-28,7.0124826,6.9406595,6.938159,6.9298816,7.243512974665482
10_BEVERAGES,2017-07-11,2017-06-28,6.93876,6.948544,6.9420753,6.9663434,7.074963197966044
10_BEVERAGES,2017-07-12,2017-06-28,6.89298,6.9122047,6.899806,6.952649,7.180069874302796
10_BEVERAGES,2017-07-13,2017-06-28,6.860378,6.8809648,6.872094,6.8625607,7.111512116496157
10_BEVERAGES,2017-07-14,2017-06-28,6.9420886,6.922223,6.9165,6.9725223,7.01301578963963
10_BEVERAGES,2017-07-15,2017-07-14,7.452618,7.3455853,7.370672,7.289102,7.310550158534422
10_BEVERAGES,2017-07-16,2017-07-14,7.326721,7.2577553,7.2638793,7.1405864,7.430114138561801
10_BEVERAGES,2017-07-17,2017-07-14,7.171409,7.15254,7.1420913,7.01645,7.1808311990445555
10_BEVERAGES,2017-07-18,2017-07-14,7.0744104,7.066888,7.0641074,6.926256,7.102499355774649
10_BEVERAGES,2017-07-19,2017-07-14,7.0175433,7.0193734,7.0365787,6.8594995,6.86484777797086
10_BEVERAGES,2017-07-20,2017-07-14,6.9689245,6.9818835,6.9503555,6.815716,7.195937226475569
10_BEVERAGES,2017-07-21,2017-07-14,7.042143,7.061146,7.0607276,6.947995,7.014814351275545
10_BEVERAGES,2017-07-22,2017-07-14,7.39118,7.3548427,7.3507442,7.2610803,7.145196134997171
10_BEVERAGES,2017-07-23,2017-07-14,7.26424,7.251535,7.2451277,7.1654487,7.145196134997171
10_BEVERAGES,2017-07-24,2017-07-14,7.1182146,7.1018586,7.099508,7.012913,7.160069207596127
10_BEVERAGES,2017-07-25,2017-07-14,7.011137,7.049524,7.0320396,6.926966,7.171656822768514
10_BEVERAGES,2017-07-26,2017-07-14,6.9690895,7.0050116,7.0224457,6.926121,6.687108607866515
10_BEVERAGES,2017-07-27,2017-07-14,6.967262,6.927997,6.9595823,6.880268,6.866933284461882
