unique_id,ds,cutoff,NHITS,NLinear,TiDE,TimeMixer,y
10_BEVERAGES,2017-06-29,2017-06-28,6.8052635,6.8542366,6.8613715,6.784281,6.511745329644728
10_BEVERAGES,2017-06-30,2017-06-28,6.8968415,6.91746,6.9045544,6.8992534,7.175489713624222
10_BEVERAGES,2017-07-01,2017-06-28,7.302039,7.1982193,7.200714,7.2147346,7.53689712956617
10_BEVERAGES,2017-07-02,2017-06-28,7.3071523,7.156768,7.170705,7.1711016,7.2682230211595655
10_BEVERAGES,2017-07-03,2017-06-28,7.06348,6.93764,6.9333243,6.9815564,7.234177179749849
10_BEVERAGES,2017-07-04,2017-06-28,7.0642242,6.939754,6.958663,6.991997,6.974478911025045
10_BEVERAGES,2017-07-05,2017-06-28,7.038723,6.9075994,6.898853,6.9024696,7.0707241072602764
10_BEVERAGES,2017-07-06,2017-06-28,6.9503584,6.8705473,6.8724785,6.853542,6.863803391452954
10_BEVERAGES,2017-07-07,2017-06-28,7.0075455,6.8974423,6.9138694,6.96879,6.946013991099227
10_BEVERAGES,2017-07-08,2017-06-28,7.324018,7.202742,7.2000184,7.237299,7.496097345175956
10_BEVERAGES,2017-07-09,2017-06-28,7.3069067,7.173827,7.1802382,7.1909266,7.226209010100671
10_BEVERAGES,2017-07-10,2017-06-28,7.009792,6.9243946,6.928559,6.917585,7.243512974665482
10_BEVERAGES,2017-07-11,2017-06-28,6.9328427,6.942301,6.940115,6.9563828,7.074963197966044
10_BEVERAGES,2017-07-12,2017-06-28,6.886328,6.910196,6.903466,6.945042,7.180069874302796
10_BEVERAGES,2017-07-13,2017-06-28,6.8541636,6.878511,6.8749013,6.8622875,7.111512116496157
10_BEVERAGES,2017-07-14,2017-06-28,6.9371524,6.922391,6.919166,6.9547954,7.01301578963963
10_BEVERAGES,2017-07-15,2017-07-14,7.449197,7.3596525,7.370045,7.29946,7.310550158534422
10_BEVERAGES,2017-07-16,2017-07-14,7.3203025,7.257335,7.2574987,7.1358175,7.430114138561801
10_BEVERAGES,2017-07-17,2017-07-14,7.1733856,7.152342,7.144409,7.036084,7.1808311990445555
10_BEVERAGES,2017-07-18,2017-07-14,7.0730343,7.060256,7.0619197,6.921478,7.102499355774649
10_BEVERAGES,2017-07-19,2017-07-14,7.017882,7.032332,7.0449347,6.8690557,6.86484777797086
10_BEVERAGES,2017-07-20,2017-07-14,6.972404,6.984279,6.966192,6.8261995,7.195937226475569
10_BEVERAGES,2017-07-21,2017-07-14,7.042944,7.0561104,7.0566416,6.928609,7.014814351275545
10_BEVERAGES,2017-07-22,2017-07-14,7.3888707,7.3570075,7.352277,7.271317,7.145196134997171
10_BEVERAGES,2017-07-23,2017-07-14,7.257555,7.2475195,7.239958,7.1690683,7.145196134997171
10_BEVERAGES,2017-07-24,2017-07-14,7.117173,7.105805,7.0999026,7.0298386,7.160069207596127
10_BEVERAGES,2017-07-25,2017-07-14,7.0089703,7.042236,7.0323706,6.930144,7.171656822768514
10_BEVERAGES,2017-07-26,2017-07-14,6.965768,7.0173473,7.025999,6.9426246,6.687108607866515
10_BEVERAGES,2017-07-27,2017-07-14,6.9669147,6.9416866,6.962791,6.889357,6.866933284461882
10_BEVERAGES,2017-07-28,2017-07-14,7.060137,7.0625243,7.0699425,6.9375963,7.387090235656757
10_BEVERAGES,2017-07-29,2017-07-14,7.424009,7.34243,7.3387527,7.294754,7.443663683115591
10_BEVERAGES,2017-07-30,2017-07-14,7.301443,7.252929,7.2497063,7.183477,7.356918242356021
10_BEVERAGES,2017-07-31,2017-07-30,7.206701,7.232761,7.2299175,7.223656,7.166265974133638
10_BEVERAGES,2017-08-01,2017-07-30,7.1260023,7.1084347,7.1172614,7.117808,7.519692404116539
10_BEVERAGES,2017-08-02,2017-07-30,7.0587273,6.9428477,6.9692407,7.0742874,7.1316985104669115
10_BEVERAGES,2017-08-03,2017-07-30,6.9868116,7.019179,7.0105586,7.0495896,7.358830898342354
10_BEVERAGES,2017-08-04,2017-07-30,7.128718,7.140404,7.156699,7.1547074,7.413970290190444
10_BEVERAGES,2017-08-05,2017-07-30,7.3686748,7.327627,7.325462,7.346618,7.506591780070841
10_BEVERAGES,2017-08-06,2017-07-30,7.2747054,7.281283,7.2735558,7.2489204,7.421775793644647
10_BEVERAGES,2017-08-07,2017-07-30,7.14214,7.195039,7.1971793,7.180849,7.2399325913204695
10_BEVERAGES,2017-08-08,2017-07-30,7.0718603,7.080327,7.095336,7.0986395,7.3727463664043285
10_BEVERAGES,2017-08-09,2017-07-30,7.0199785,6.9535775,6.975666,7.0359635,7.080867896690782
10_BEVERAGES,2017-08-10,2017-07-30,6.9969363,6.9956164,7.001426,7.008434,7.424761761823209
10_BEVERAGES,2017-08-11,2017-07-30,7.146606,7.1807323,7.1733694,7.149272,7.286191714702382
10_BEVERAGES,2017-08-12,2017-07-30,7.385489,7.3262043,7.339794,7.3709655,7.195187320178709
10_BEVERAGES,2017-08-13,2017-07-30,7.3012404,7.2981596,7.2978954,7.3119197,7.3310603052186325
10_BEVERAGES,2017-08-14,2017-07-30,7.177096,7.2175226,7.2182384,7.223332,7.029972911706386
10_BEVERAGES,2017-08-15,2017-07-30,7.1012154,7.106751,7.1109705,7.14498,7.3833681469923835
