unique_id,ds,cutoff,FEDformer,Autoformer,PatchTST,iTransformer,Informer,VanillaTransformer,y
10_BEVERAGES,2017-06-29,2017-06-28,,6.927226,6.862813,6.827239,6.887153,6.8493094,6.511745329644728
10_BEVERAGES,2017-06-30,2017-06-28,,6.94852,6.952732,6.777069,6.904414,6.969077,7.175489713624222
10_BEVERAGES,2017-07-01,2017-06-28,,7.2232237,7.2986565,7.2245054,7.2166595,7.264911,7.53689712956617
10_BEVERAGES,2017-07-02,2017-06-28,,7.3274436,7.271199,7.1158295,7.096566,7.2905564,7.2682230211595655
10_BEVERAGES,2017-07-03,2017-06-28,,7.125239,7.035999,6.9719825,6.9951916,7.0923514,7.234177179749849
10_BEVERAGES,2017-07-04,2017-06-28,,7.0377293,7.0406694,6.961817,6.992871,6.9834514,6.974478911025045
10_BEVERAGES,2017-07-05,2017-06-28,,6.945519,7.0279484,6.8888373,6.9922028,6.922098,7.0707241072602764
10_BEVERAGES,2017-07-06,2017-06-28,,6.8677845,6.946969,6.841402,6.991705,6.895759,6.863803391452954
10_BEVERAGES,2017-07-07,2017-06-28,,6.937916,6.9915767,6.741871,6.9821715,7.0040092,6.946013991099227
10_BEVERAGES,2017-07-08,2017-06-28,,7.311765,7.310539,7.1370044,7.1679997,7.2928047,7.496097345175956
10_BEVERAGES,2017-07-09,2017-06-28,,7.374784,7.2611194,6.9992213,7.1122174,7.311795,7.226209010100671
10_BEVERAGES,2017-07-10,2017-06-28,,7.0474157,6.983806,6.798013,7.065971,7.072054,7.243512974665481
10_BEVERAGES,2017-07-11,2017-06-28,,6.973638,6.963271,6.7797346,7.027704,6.9784217,7.074963197966043
10_BEVERAGES,2017-07-12,2017-06-28,,6.970438,6.91849,6.7362723,7.018379,6.924385,7.180069874302796
10_BEVERAGES,2017-07-13,2017-06-28,,6.90958,6.881977,6.7681265,6.9528995,6.8986998,7.111512116496156
10_BEVERAGES,2017-07-14,2017-06-28,,6.973808,6.946334,6.84912,6.950019,7.018493,7.0130157896396295
10_BEVERAGES,2017-07-15,2017-07-14,,7.2614636,7.40388,7.3499928,7.3427706,7.3503046,7.310550158534422
10_BEVERAGES,2017-07-16,2017-07-14,,7.1907477,7.315911,7.2116117,7.290766,7.280957,7.430114138561801
10_BEVERAGES,2017-07-17,2017-07-14,,7.048367,7.122009,7.1105633,7.018113,7.0977573,7.1808311990445555
10_BEVERAGES,2017-07-18,2017-07-14,,7.0134697,7.0272036,6.944465,7.033436,7.032061,7.102499355774649
10_BEVERAGES,2017-07-19,2017-07-14,,6.9674835,6.992218,6.9192657,7.0896244,6.984957,6.86484777797086
10_BEVERAGES,2017-07-20,2017-07-14,,6.888749,6.913424,6.7965,7.007092,6.9363666,7.195937226475569
10_BEVERAGES,2017-07-21,2017-07-14,,7.0095277,7.01248,6.841226,7.163254,7.1324806,7.014814351275545
10_BEVERAGES,2017-07-22,2017-07-14,,7.3956976,7.349342,7.21814,7.259668,7.351524,7.145196134997171
10_BEVERAGES,2017-07-23,2017-07-14,,7.221223,7.2356505,7.2583165,7.304953,7.2529736,7.145196134997171
10_BEVERAGES,2017-07-24,2017-07-14,,7.044435,7.05654,7.0119576,7.1060734,7.0724225,7.160069207596126
10_BEVERAGES,2017-07-25,2017-07-14,,6.9956,6.97771,6.84177,7.0341477,7.011845,7.171656822768514
10_BEVERAGES,2017-07-26,2017-07-14,,6.972592,6.932393,6.740664,6.9952707,6.961639,6.687108607866514
10_BEVERAGES,2017-07-27,2017-07-14,,6.942701,6.8925533,6.7753067,7.137609,6.9102163,6.866933284461882
10_BEVERAGES,2017-07-28,2017-07-14,,6.994935,7.012559,6.867719,7.1376,7.1102314,7.387090235656757
10_BEVERAGES,2017-07-29,2017-07-14,,7.204741,7.3621483,7.1580644,7.137572,7.335958,7.443663683115591
10_BEVERAGES,2017-07-30,2017-07-14,,7.2644844,7.2661586,7.1699123,7.235775,7.149627,7.356918242356021
10_BEVERAGES,2017-07-31,2017-07-30,,7.3240557,7.229434,7.2344446,7.146961,7.153626,7.166265974133638
10_BEVERAGES,2017-08-01,2017-07-30,,7.1823673,7.13681,7.109078,7.0863924,7.0777025,7.5196924041165385
10_BEVERAGES,2017-08-02,2017-07-30,,7.1149945,7.060765,7.094064,7.046046,7.035492,7.131698510466911
10_BEVERAGES,2017-08-03,2017-07-30,,7.11263,7.065722,7.008505,7.086299,7.003017,7.358830898342354
10_BEVERAGES,2017-08-04,2017-07-30,,7.091413,7.1280494,7.1387925,7.195042,7.043961,7.413970290190444
10_BEVERAGES,2017-08-05,2017-07-30,,7.206949,7.3557706,7.344718,7.2622747,7.3358192,7.506591780070841
10_BEVERAGES,2017-08-06,2017-07-30,,7.2771044,7.303219,7.203343,7.186428,7.340105,7.421775793644647
10_BEVERAGES,2017-08-07,2017-07-30,,7.2222705,7.1721377,7.1175666,7.16733,7.12614,7.239932591320469
10_BEVERAGES,2017-08-08,2017-07-30,,7.1577373,7.094853,7.0153093,7.0650296,7.0722156,7.3727463664043285
10_BEVERAGES,2017-08-09,2017-07-30,,7.069218,7.041175,7.0478935,7.0128202,7.0223403,7.080867896690782
10_BEVERAGES,2017-08-10,2017-07-30,,7.045601,7.0563273,7.033416,7.0951023,7.0016294,7.424761761823208
10_BEVERAGES,2017-08-11,2017-07-30,,7.149673,7.1629963,7.1526465,7.200266,7.0655537,7.286191714702382
10_BEVERAGES,2017-08-12,2017-07-30,,7.271377,7.3893948,7.3847713,7.436935,7.3855762,7.195187320178708
10_BEVERAGES,2017-08-13,2017-07-30,,7.3098154,7.3486814,7.3234587,7.20462,7.3968773,7.3310603052186325
10_BEVERAGES,2017-08-14,2017-07-30,,7.244069,7.227477,7.2215533,7.2018523,7.1455164,7.029972911706386
10_BEVERAGES,2017-08-15,2017-07-30,,7.238451,7.119303,7.153723,7.2065697,7.0869837,7.383368146992383
10_GROCERY I,2017-06-29,2017-06-28,,7.7389603,7.627132,7.721764,7.626313,7.6751027,7.569411792450711
10_GROCERY I,2017-06-30,2017-06-28,,7.7279153,7.7102137,7.746028,7.6835904,7.733144,7.813591552952433
10_GROCERY I,2017-07-01,2017-06-28,,7.972986,7.974166,8.109822,7.874386,7.976638,8.282483003730562
10_GROCERY I,2017-07-02,2017-06-28,,8.000774,7.9035716,7.9597874,7.8448563,8.000484,8.238536930171769
10_GROCERY I,2017-07-03,2017-06-28,,7.85551,7.8102975,7.934459,7.7848945,7.8448696,8.1886891244442
10_GROCERY I,2017-07-04,2017-06-28,,7.800346,7.7757607,7.817597,7.712144,7.768063,7.952615111650999
10_GROCERY I,2017-07-05,2017-06-28,,7.746283,7.7352076,7.7539506,7.707189,7.7243934,7.806696372521179
10_GROCERY I,2017-07-06,2017-06-28,,7.687289,7.6892276,7.7113996,7.6812673,7.708334,7.8434564043761155
10_GROCERY I,2017-07-07,2017-06-28,,7.7839127,7.717186,7.705805,7.702583,7.750941,7.703007682479236
10_GROCERY I,2017-07-08,2017-06-28,,8.00373,7.9614186,8.026482,7.9098134,7.9963493,7.992944547318106
10_GROCERY I,2017-07-09,2017-06-28,,8.155999,7.88803,7.9029565,7.8564596,8.0117655,7.893198869544609
10_GROCERY I,2017-07-10,2017-06-28,,7.8794017,7.7623196,7.813499,7.8409624,7.8358736,7.759187438507795
10_GROCERY I,2017-07-11,2017-06-28,,7.818428,7.7480087,7.761037,7.7242618,7.766055,7.835183755266748
10_GROCERY I,2017-07-12,2017-06-28,,7.7919407,7.674066,7.6908803,7.722319,7.7203045,7.667158255319148
10_GROCERY I,2017-07-13,2017-06-28,,7.7476068,7.65284,7.6972036,7.6678667,7.695862,7.621195162809845
10_GROCERY I,2017-07-14,2017-06-28,,7.835347,7.702861,7.835937,7.6903195,7.711223,7.25629723969068
10_GROCERY I,2017-07-15,2017-07-14,,7.8420444,7.950022,7.800815,7.719052,7.734788,7.829630389150193
10_GROCERY I,2017-07-16,2017-07-14,,7.856801,7.939697,7.8479767,7.794732,7.9492254,7.982074875081202
10_GROCERY I,2017-07-17,2017-07-14,,7.7889094,7.8367257,7.7073035,7.739371,7.7627892,7.801800401908972
