unique_id,ds,cutoff,FEDformer,Autoformer,PatchTST,iTransformer,Informer,VanillaTransformer,y
10_BEVERAGES,2017-06-29,2017-06-28,,6.8766317,6.8621554,6.851024,6.870645,6.8426375,6.511745329644728
10_BEVERAGES,2017-06-30,2017-06-28,,6.8944435,6.957877,6.8268347,6.8823433,6.990656,7.175489713624222
10_BEVERAGES,2017-07-01,2017-06-28,,7.2332006,7.2951727,7.310672,7.2093425,7.278104,7.53689712956617
10_BEVERAGES,2017-07-02,2017-06-28,,7.347159,7.26908,7.197349,7.133886,7.268549,7.2682230211595655
10_BEVERAGES,2017-07-03,2017-06-28,,7.129096,7.032348,7.0370393,6.978077,7.0458517,7.234177179749849
10_BEVERAGES,2017-07-04,2017-06-28,,7.0107956,7.0418453,7.0512104,6.96196,6.9592896,6.974478911025045
10_BEVERAGES,2017-07-05,2017-06-28,,6.948931,7.0224013,6.944715,6.963197,6.919001,7.0707241072602764
10_BEVERAGES,2017-07-06,2017-06-28,,6.8442454,6.948294,6.89781,6.9641304,6.887503,6.863803391452954
10_BEVERAGES,2017-07-07,2017-06-28,,6.9600267,6.9896545,6.879179,6.98407,7.0180507,6.946013991099227
10_BEVERAGES,2017-07-08,2017-06-28,,7.381319,7.3094215,7.2350597,7.167088,7.3130646,7.496097345175956
10_BEVERAGES,2017-07-09,2017-06-28,,7.3577003,7.2549725,7.1153574,7.180402,7.3025475,7.226209010100671
10_BEVERAGES,2017-07-10,2017-06-28,,7.03197,6.9900017,6.8602695,7.042821,7.035224,7.243512974665481
10_BEVERAGES,2017-07-11,2017-06-28,,6.9564805,6.977574,6.885167,7.005064,6.9591413,7.074963197966043
10_BEVERAGES,2017-07-12,2017-06-28,,6.961569,6.9178543,6.802079,6.917824,6.921924,7.180069874302796
10_BEVERAGES,2017-07-13,2017-06-28,,6.8656816,6.881582,6.821544,6.9592385,6.888448,7.111512116496156
10_BEVERAGES,2017-07-14,2017-06-28,,7.0630903,6.9430437,6.910375,6.9587917,7.0266023,7.0130157896396295
10_BEVERAGES,2017-07-15,2017-07-14,,7.274535,7.4046545,7.4161935,7.3551846,7.3592896,7.310550158534422
10_BEVERAGES,2017-07-16,2017-07-14,,7.225447,7.2988834,7.246235,7.2537494,7.2501397,7.430114138561801
10_BEVERAGES,2017-07-17,2017-07-14,,7.0276456,7.1103206,7.0822263,6.9745355,7.093042,7.1808311990445555
10_BEVERAGES,2017-07-18,2017-07-14,,6.9945855,7.0204816,6.9634805,7.003487,7.026941,7.102499355774649
10_BEVERAGES,2017-07-19,2017-07-14,,6.9394536,6.982816,6.872827,7.08772,6.9757643,6.86484777797086
10_BEVERAGES,2017-07-20,2017-07-14,,6.8570004,6.907108,6.827313,7.023923,6.9364333,7.195937226475569
10_BEVERAGES,2017-07-21,2017-07-14,,7.0143585,7.0044503,6.851532,7.172779,7.1467686,7.014814351275545
10_BEVERAGES,2017-07-22,2017-07-14,,7.414199,7.346769,7.2801824,7.2850533,7.379663,7.145196134997171
10_BEVERAGES,2017-07-23,2017-07-14,,7.253349,7.214653,7.232336,7.350972,7.225719,7.145196134997171
10_BEVERAGES,2017-07-24,2017-07-14,,7.045721,7.04161,6.9870067,7.1347685,7.075769,7.160069207596126
10_BEVERAGES,2017-07-25,2017-07-14,,6.985746,6.9678984,6.8786936,7.02611,7.0151224,7.171656822768514
10_BEVERAGES,2017-07-26,2017-07-14,,6.9657497,6.926189,6.822025,7.046339,6.9602637,6.687108607866514
10_BEVERAGES,2017-07-27,2017-07-14,,6.937241,6.879708,6.820105,7.076532,6.9189806,6.866933284461882
10_BEVERAGES,2017-07-28,2017-07-14,,7.011969,7.012047,6.8751287,7.14007,7.1170197,7.387090235656757
10_BEVERAGES,2017-07-29,2017-07-14,,7.238252,7.3632283,7.3190446,7.1963153,7.3644924,7.443663683115591
10_BEVERAGES,2017-07-30,2017-07-14,,7.2808676,7.26565,7.2733874,7.260689,7.169051,7.356918242356021
10_BEVERAGES,2017-07-31,2017-07-30,,7.267712,7.2182474,7.2286377,7.182675,7.1618567,7.166265974133638
10_BEVERAGES,2017-08-01,2017-07-30,,7.1645746,7.1321445,7.0907755,7.096039,7.089846,7.5196924041165385
10_BEVERAGES,2017-08-02,2017-07-30,,7.1018796,7.064248,7.0897737,7.023556,7.0590615,7.131698510466911
10_BEVERAGES,2017-08-03,2017-07-30,,7.0795255,7.058309,7.0011153,7.102039,7.019006,7.358830898342354
10_BEVERAGES,2017-08-04,2017-07-30,,7.109635,7.1291475,7.1332793,7.162527,7.079174,7.413970290190444
10_BEVERAGES,2017-08-05,2017-07-30,,7.226196,7.352177,7.3156214,7.317222,7.350478,7.506591780070841
10_BEVERAGES,2017-08-06,2017-07-30,,7.263078,7.3049593,7.178585,7.1797943,7.3484282,7.421775793644647
10_BEVERAGES,2017-08-07,2017-07-30,,7.192755,7.1643114,7.107646,7.163459,7.1434197,7.239932591320469
10_BEVERAGES,2017-08-08,2017-07-30,,7.112906,7.1010957,7.0480165,7.0941873,7.0857205,7.3727463664043285
10_BEVERAGES,2017-08-09,2017-07-30,,7.044157,7.0437603,7.037331,7.1366186,7.045675,7.080867896690782
10_BEVERAGES,2017-08-10,2017-07-30,,7.0266833,7.05977,7.02286,7.0701113,7.0100293,7.424761761823208
10_BEVERAGES,2017-08-11,2017-07-30,,7.1464815,7.159167,7.119896,7.1543746,7.0897627,7.286191714702382
10_BEVERAGES,2017-08-12,2017-07-30,,7.3125863,7.385952,7.3569174,7.404057,7.38771,7.195187320178708
10_BEVERAGES,2017-08-13,2017-07-30,,7.320512,7.3474035,7.304033,7.199404,7.388906,7.3310603052186325
10_BEVERAGES,2017-08-14,2017-07-30,,7.2517905,7.2246304,7.23181,7.189414,7.1495976,7.029972911706386
10_BEVERAGES,2017-08-15,2017-07-30,,7.1659107,7.1210127,7.146649,7.1124043,7.0845256,7.383368146992383
10_GROCERY I,2017-06-29,2017-06-28,,7.7362843,7.639822,7.7300854,7.6559625,7.675018,7.569411792450711
10_GROCERY I,2017-06-30,2017-06-28,,7.7557774,7.71331,7.724835,7.7084813,7.746143,7.813591552952433
10_GROCERY I,2017-07-01,2017-06-28,,8.021998,7.9711914,8.132056,7.8639483,7.9629636,8.282483003730562
10_GROCERY I,2017-07-02,2017-06-28,,7.999485,7.9069815,7.9810753,7.8530197,7.969675,8.238536930171769
10_GROCERY I,2017-07-03,2017-06-28,,7.862796,7.81746,7.9241867,7.7668953,7.8241825,8.1886891244442
10_GROCERY I,2017-07-04,2017-06-28,,7.7900743,7.7909846,7.8762045,7.7957425,7.7553377,7.952615111650999
10_GROCERY I,2017-07-05,2017-06-28,,7.7372165,7.722432,7.7827,7.7137985,7.721135,7.806696372521179
10_GROCERY I,2017-07-06,2017-06-28,,7.6427193,7.703592,7.7445836,7.6814804,7.703515,7.8434564043761155
10_GROCERY I,2017-07-07,2017-06-28,,7.785939,7.7080035,7.704628,7.7504807,7.767388,7.703007682479236
10_GROCERY I,2017-07-08,2017-06-28,,8.0425625,7.9615335,8.010648,7.9288282,7.995757,7.992944547318106
10_GROCERY I,2017-07-09,2017-06-28,,8.158137,7.883061,7.9540915,7.8619905,8.002749,7.893198869544609
10_GROCERY I,2017-07-10,2017-06-28,,7.9182487,7.7670827,7.799548,7.8001957,7.8299055,7.759187438507795
10_GROCERY I,2017-07-11,2017-06-28,,7.7998734,7.75232,7.7673173,7.740523,7.7607684,7.835183755266748
10_GROCERY I,2017-07-12,2017-06-28,,7.7809997,7.664696,7.704705,7.742237,7.722819,7.667158255319148
10_GROCERY I,2017-07-13,2017-06-28,,7.7593927,7.6504984,7.6971707,7.692833,7.6964107,7.621195162809845
10_GROCERY I,2017-07-14,2017-06-28,,7.874133,7.690713,7.831309,7.7181544,7.72853,7.25629723969068
10_GROCERY I,2017-07-15,2017-07-14,,7.875342,7.9498534,7.9028983,7.714222,7.7387743,7.829630389150193
10_GROCERY I,2017-07-16,2017-07-14,,7.8701477,7.911961,7.8973484,7.8531017,7.9366107,7.982074875081202
10_GROCERY I,2017-07-17,2017-07-14,,7.7826085,7.8117237,7.7211432,7.7622223,7.7804356,7.801800401908972
10_GROCERY I,2017-07-18,2017-07-14,,7.777343,7.745224,7.6859813,7.70286,7.692469,7.695757990554761
10_GROCERY I,2017-07-19,2017-07-14,,7.71149,7.673521,7.5579257,7.6984878,7.632969,7.640603826393634
10_GROCERY I,2017-07-20,2017-07-14,,7.698317,7.6711473,7.573624,7.611778,7.59413,7.635786861395584
10_GROCERY I,2017-07-21,2017-07-14,,7.772504,7.579148,7.454589,7.7040763,7.5768876,7.555905093611346
10_GROCERY I,2017-07-22,2017-07-14,,7.975678,7.9033394,7.7931857,7.776856,7.902171,7.8469809821387875
10_GROCERY I,2017-07-23,2017-07-14,,7.9330473,7.8208704,7.8468957,7.848424,7.946183,7.852050207265889
10_GROCERY I,2017-07-24,2017-07-14,,7.8364425,7.744733,7.7175136,7.9546266,7.769788,7.7501841622578365
10_GROCERY I,2017-07-25,2017-07-14,,7.78742,7.675732,7.662052,7.6399283,7.700771,7.737616282857904
10_GROCERY I,2017-07-26,2017-07-14,,7.70171,7.590819,7.545345,7.6589146,7.641751,7.324489979348532
10_GROCERY I,2017-07-27,2017-07-14,,7.6806307,7.6035886,7.5687804,7.60985,7.602127,7.5416830998821105
10_GROCERY I,2017-07-28,2017-07-14,,7.708107,7.5896306,7.4565034,7.669199,7.5917783,7.703007682479236
10_GROCERY I,2017-07-29,2017-07-14,,7.9225173,7.897466,7.8196073,7.670564,7.907478,8.135346948906706
10_GROCERY I,2017-07-30,2017-07-14,,7.980505,7.8943353,7.922116,7.8713746,7.9527836,7.904703913873746
10_GROCERY I,2017-07-31,2017-07-30,,7.916953,7.852582,7.9091406,7.9259534,7.8337965,8.08271113423758
10_GROCERY I,2017-08-01,2017-07-30,,7.75012,7.7912245,7.7423015,7.8340383,7.706096,8.046869510959576
10_GROCERY I,2017-08-02,2017-07-30,,7.6809516,7.7161703,7.760215,7.6628695,7.6656337,8.038834757787749
10_GROCERY I,2017-08-03,2017-07-30,,7.687528,7.7046394,7.723838,7.7237563,7.633521,8.092239406724211
10_GROCERY I,2017-08-04,2017-07-30,,7.663525,7.7133875,7.719979,7.7477837,7.7007275,7.984121958702927
10_GROCERY I,2017-08-05,2017-07-30,,7.928662,7.998145,7.9895434,7.92372,7.979661,8.14002395246292
10_GROCERY I,2017-08-06,2017-07-30,,8.016934,7.9490786,7.8815885,7.908238,8.018939,8.167919362957814
10_GROCERY I,2017-08-07,2017-07-30,,7.9178076,7.813221,7.8290915,7.919468,7.821594,7.999007213243954
10_GROCERY I,2017-08-08,2017-07-30,,7.750159,7.740904,7.696461,7.7546754,7.6981215,8.020927718981577
10_GROCERY I,2017-08-09,2017-07-30,,7.671061,7.645736,7.6193748,7.644315,7.6492925,7.8156105320351905
10_GROCERY I,2017-08-10,2017-07-30,,7.704753,7.639285,7.6508245,7.7502885,7.6180344,7.744569809354495
10_GROCERY I,2017-08-11,2017-07-30,,7.691456,7.6475353,7.59139,7.7465863,7.701027,7.762170607138204
10_GROCERY I,2017-08-12,2017-07-30,,7.943989,7.9565125,7.9391813,7.8784266,7.9788613,7.87473912517181
10_GROCERY I,2017-08-13,2017-07-30,,8.023627,7.9178815,7.925625,7.88353,8.0214,7.949797216161852
10_GROCERY I,2017-08-14,2017-07-30,,7.931596,7.83376,7.852521,7.8858023,7.791276,7.873217054862741
10_GROCERY I,2017-08-15,2017-07-30,,7.730058,7.752689,7.846331,7.8378615,7.7092886,7.893572073504902
10_SCHOOL AND OFFICE SUPPLIES,2017-06-29,2017-06-28,,0.019907426,0.0002640693,0.0014191457,-0.069328725,0.008167615,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-06-30,2017-06-28,,0.019907426,0.00028976874,0.00013965387,-0.012219622,-0.015826913,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-01,2017-06-28,,0.019907426,0.00029532792,0.0018334492,-0.06227634,-0.021079667,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-02,2017-06-28,,0.019907426,0.000281556,-6.717591e-05,-0.08527769,-0.01850139,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-03,2017-06-28,,0.019907426,0.00024581177,0.0003532293,-0.11272266,-0.013828203,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-04,2017-06-28,,0.019907426,0.00024747918,0.0011741722,-0.047639742,-0.009198192,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-05,2017-06-28,,0.019907426,0.00019316358,-0.00047347698,0.018132612,-0.0070437724,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-06,2017-06-28,,0.019907426,0.0002700311,0.0008484986,-0.10028196,-0.0065412675,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-07,2017-06-28,,0.019907426,0.00023450039,0.00040024592,-0.07721032,-0.00396592,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-08,2017-06-28,,0.019907426,0.0001912223,0.00040346512,-0.059314456,-0.00070679444,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-09,2017-06-28,,0.019907426,0.00010120635,-0.00062352075,-0.033316795,0.001070819,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-10,2017-06-28,,0.019907426,0.00011368327,-0.00020420371,0.034589145,0.0047357036,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-11,2017-06-28,,0.019907426,8.943841e-05,0.0011484734,-0.051762212,0.010614977,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-12,2017-06-28,,0.019907426,8.637307e-06,-0.0006337395,-0.032981858,0.012901801,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-13,2017-06-28,,0.019907445,0.00015974855,0.00018877871,-0.008550013,0.012581627,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-14,2017-06-28,,0.019907434,0.00012826888,0.0008056076,0.001719102,0.023543363,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-15,2017-07-14,,0.019907426,0.0002640693,0.0014191457,-0.069328725,0.008167615,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-16,2017-07-14,,0.019907426,0.00028976874,0.00013965387,-0.012219622,-0.015826913,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-17,2017-07-14,,0.019907426,0.00029532792,0.0018334492,-0.06227634,-0.021079667,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-18,2017-07-14,,0.019907426,0.000281556,-6.717591e-05,-0.08527769,-0.01850139,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-19,2017-07-14,,0.019907426,0.00024581177,0.0003532293,-0.11272266,-0.013828203,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-20,2017-07-14,,0.019907426,0.00024747918,0.0011741722,-0.047639742,-0.009198192,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-21,2017-07-14,,0.019907426,0.00019316358,-0.00047347698,0.018132612,-0.0070437724,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-22,2017-07-14,,0.019907426,0.0002700311,0.0008484986,-0.10028196,-0.0065412675,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-23,2017-07-14,,0.019907426,0.00023450039,0.00040024592,-0.07721032,-0.00396592,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-24,2017-07-14,,0.019907426,0.0001912223,0.00040346512,-0.059314456,-0.00070679444,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-25,2017-07-14,,0.019907426,0.00010120635,-0.00062352075,-0.033316795,0.001070819,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-26,2017-07-14,,0.019907426,0.00011368327,-0.00020420371,0.034589145,0.0047357036,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-27,2017-07-14,,0.019907426,8.943841e-05,0.0011484734,-0.051762212,0.010614977,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-28,2017-07-14,,0.019907426,8.637307e-06,-0.0006337395,-0.032981858,0.012901801,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-29,2017-07-14,,0.019907445,0.00015974855,0.00018877871,-0.008550013,0.012581627,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-30,2017-07-14,,0.019907434,0.00012826888,0.0008056076,0.001719102,0.023543363,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-31,2017-07-30,,0.019907426,0.0002640693,0.0014191457,-0.069328725,0.008167615,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-01,2017-07-30,,0.019907426,0.00028976874,0.00013965387,-0.012219622,-0.015826913,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-02,2017-07-30,,0.019907426,0.00029532792,0.0018334492,-0.06227634,-0.021079667,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-03,2017-07-30,,0.019907426,0.000281556,-6.717591e-05,-0.08527769,-0.01850139,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-04,2017-07-30,,0.019907426,0.00024581177,0.0003532293,-0.11272266,-0.013828203,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-05,2017-07-30,,0.019907426,0.00024747918,0.0011741722,-0.047639742,-0.009198192,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-06,2017-07-30,,0.019907426,0.00019316358,-0.00047347698,0.018132612,-0.0070437724,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-07,2017-07-30,,0.019907426,0.0002700311,0.0008484986,-0.10028196,-0.0065412675,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-08,2017-07-30,,0.019907426,0.00023450039,0.00040024592,-0.07721032,-0.00396592,1.6094379124341003
10_SCHOOL AND OFFICE SUPPLIES,2017-08-09,2017-07-30,,0.019907426,0.0001912223,0.00040346512,-0.059314456,-0.00070679444,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-10,2017-07-30,,0.019907426,0.00010120635,-0.00062352075,-0.033316795,0.001070819,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-11,2017-07-30,,0.019907426,0.00011368327,-0.00020420371,0.034589145,0.0047357036,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-12,2017-07-30,,0.019907426,8.943841e-05,0.0011484734,-0.051762212,0.010614977,2.3025850929940455
10_SCHOOL AND OFFICE SUPPLIES,2017-08-13,2017-07-30,,0.019907426,8.637307e-06,-0.0006337395,-0.032981858,0.012901801,1.3862943611198906
10_SCHOOL AND OFFICE SUPPLIES,2017-08-14,2017-07-30,,0.019907445,0.00015974855,0.00018877871,-0.008550013,0.012581627,1.791759469228055
10_SCHOOL AND OFFICE SUPPLIES,2017-08-15,2017-07-30,,0.019907434,0.00012826888,0.0008056076,0.001719102,0.023543363,2.9444389791664403
11_BEVERAGES,2017-06-29,2017-06-28,,8.2559395,8.259168,8.180811,8.201326,8.300644,8.143226750367443
11_BEVERAGES,2017-06-30,2017-06-28,,8.386569,8.465061,8.453296,8.299623,8.472038,8.448057452581375
11_BEVERAGES,2017-07-01,2017-06-28,,8.491229,8.544446,8.503657,8.51615,8.6311035,8.864464055279676
11_BEVERAGES,2017-07-02,2017-06-28,,8.539743,8.660718,8.575769,8.488719,8.573144,8.802672840312818
11_BEVERAGES,2017-07-03,2017-06-28,,8.443133,8.475447,8.398543,8.313448,8.386033,8.624970783589669
11_BEVERAGES,2017-07-04,2017-06-28,,8.378588,8.421221,8.425302,8.302132,8.31131,8.699014623168509
11_BEVERAGES,2017-07-05,2017-06-28,,8.330567,8.369588,8.372855,8.295481,8.259803,8.584290934948731
11_BEVERAGES,2017-07-06,2017-06-28,,8.230507,8.421513,8.425455,8.297829,8.279147,8.464635940677562
11_BEVERAGES,2017-07-07,2017-06-28,,8.380685,8.548887,8.611276,8.337616,8.498162,8.753055515138222
11_BEVERAGES,2017-07-08,2017-06-28,,8.588036,8.617047,8.590472,8.544443,8.650879,8.61031916940572
11_BEVERAGES,2017-07-09,2017-06-28,,8.688064,8.684476,8.66223,8.607851,8.573881,8.617400451833262
11_BEVERAGES,2017-07-10,2017-06-28,,8.473463,8.425981,8.324898,8.388865,8.3750725,8.497398564088058
11_BEVERAGES,2017-07-11,2017-06-28,,8.325413,8.316247,8.239019,8.327241,8.307499,8.262300941787448
11_BEVERAGES,2017-07-12,2017-06-28,,8.221938,8.243308,8.1554165,8.339639,8.257713,8.252446090246952
11_BEVERAGES,2017-07-13,2017-06-28,,8.202634,8.26131,8.268397,8.33466,8.275122,8.185350223178686
11_BEVERAGES,2017-07-14,2017-06-28,,8.428356,8.444931,8.531708,8.355533,8.450009,8.49167023418515
11_BEVERAGES,2017-07-15,2017-07-14,,8.629139,8.549136,8.546072,8.649434,8.697621,8.521384396034705
11_BEVERAGES,2017-07-16,2017-07-14,,8.726139,8.593555,8.57324,8.405087,8.6241,8.536995818712416
11_BEVERAGES,2017-07-17,2017-07-14,,8.579467,8.450545,8.363693,8.396187,8.429226,8.41316512099219
11_BEVERAGES,2017-07-18,2017-07-14,,8.460334,8.367983,8.314614,8.366002,8.353426,8.213381737034572
11_BEVERAGES,2017-07-19,2017-07-14,,8.402168,8.331602,8.251638,8.279098,8.274789,8.061802274538348
11_BEVERAGES,2017-07-20,2017-07-14,,8.398209,8.289801,8.218344,8.210565,8.26506,8.211754397375197
11_BEVERAGES,2017-07-21,2017-07-14,,8.499187,8.498943,8.428166,8.422312,8.450774,8.740656691541368
11_BEVERAGES,2017-07-22,2017-07-14,,8.599428,8.553156,8.42833,8.422477,8.661425,8.267705664762426
11_BEVERAGES,2017-07-23,2017-07-14,,8.627837,8.596239,8.543857,8.604251,8.616968,8.350902451694811
11_BEVERAGES,2017-07-24,2017-07-14,,8.473826,8.400796,8.3156595,8.423198,8.429636,8.330863613224743
11_BEVERAGES,2017-07-25,2017-07-14,,8.349147,8.314917,8.211849,8.287864,8.3408985,8.20849175174038
