unique_id,ds,cutoff,FEDformer,Autoformer,PatchTST,iTransformer,Informer,VanillaTransformer,y
10_BEVERAGES,2017-06-29,2017-06-28,,6.940113,6.8700113,6.8007855,6.898514,6.85622,6.511745329644728
10_BEVERAGES,2017-06-30,2017-06-28,,6.924752,6.9652004,6.8555307,6.9118037,6.9787707,7.175489713624222
10_BEVERAGES,2017-07-01,2017-06-28,,7.215078,7.308713,7.273159,7.20139,7.2776356,7.53689712956617
10_BEVERAGES,2017-07-02,2017-06-28,,7.355884,7.280207,7.206885,7.113107,7.301711,7.2682230211595655
10_BEVERAGES,2017-07-03,2017-06-28,,7.1621995,7.043016,7.0865145,7.0116897,7.102537,7.234177179749849
10_BEVERAGES,2017-07-04,2017-06-28,,7.061625,7.047624,6.9777203,7.0031376,6.9960938,6.974478911025045
10_BEVERAGES,2017-07-05,2017-06-28,,6.9535403,7.032867,6.931137,7.0024652,6.9282694,7.0707241072602764
10_BEVERAGES,2017-07-06,2017-06-28,,6.895369,6.9553413,6.7997212,7.00201,6.9049797,6.863803391452954
10_BEVERAGES,2017-07-07,2017-06-28,,6.923845,7.000329,6.826798,6.973399,7.015086,6.946013991099227
10_BEVERAGES,2017-07-08,2017-06-28,,7.293284,7.3191047,7.1585693,7.159098,7.3058248,7.496097345175956
10_BEVERAGES,2017-07-09,2017-06-28,,7.443884,7.2680836,7.0575314,7.132394,7.3217955,7.226209010100671
10_BEVERAGES,2017-07-10,2017-06-28,,7.076896,6.9881477,6.8199863,7.052413,7.0788736,7.243512974665481
10_BEVERAGES,2017-07-11,2017-06-28,,6.9697266,6.9660945,6.81209,7.009048,6.983104,7.074963197966043
10_BEVERAGES,2017-07-12,2017-06-28,,6.966862,6.922733,6.80859,7.009468,6.92507,7.180069874302796
10_BEVERAGES,2017-07-13,2017-06-28,,6.925247,6.889531,6.7922835,6.9478846,6.901905,7.111512116496156
10_BEVERAGES,2017-07-14,2017-06-28,,6.929835,6.955909,6.863501,6.9694743,7.01697,7.0130157896396295
10_BEVERAGES,2017-07-15,2017-07-14,,7.254752,7.4060946,7.41971,7.329388,7.349925,7.310550158534422
10_BEVERAGES,2017-07-16,2017-07-14,,7.213751,7.3206387,7.1721454,7.2340846,7.2752876,7.430114138561801
10_BEVERAGES,2017-07-17,2017-07-14,,7.057981,7.1292477,7.0942945,7.008952,7.101307,7.1808311990445555
10_BEVERAGES,2017-07-18,2017-07-14,,7.012809,7.034163,6.9146976,7.012021,7.0345616,7.102499355774649
10_BEVERAGES,2017-07-19,2017-07-14,,6.964276,6.9967723,6.8504686,7.0764904,6.9825463,6.86484777797086
10_BEVERAGES,2017-07-20,2017-07-14,,6.8756504,6.918145,6.8314166,6.9628854,6.9310822,7.195937226475569
10_BEVERAGES,2017-07-21,2017-07-14,,7.0050383,7.0178604,6.84918,7.1531863,7.107516,7.014814351275545
10_BEVERAGES,2017-07-22,2017-07-14,,7.3897223,7.352251,7.284227,7.2553086,7.347829,7.145196134997171
10_BEVERAGES,2017-07-23,2017-07-14,,7.224023,7.2395134,7.2044096,7.2877593,7.2534833,7.145196134997171
10_BEVERAGES,2017-07-24,2017-07-14,,7.041875,7.0609183,6.96751,7.099172,7.07485,7.160069207596126
10_BEVERAGES,2017-07-25,2017-07-14,,6.981786,6.9809694,6.867709,7.0289717,7.0123324,7.171656822768514
10_BEVERAGES,2017-07-26,2017-07-14,,6.953555,6.9361506,6.7441783,6.9860454,6.956493,6.687108607866514
10_BEVERAGES,2017-07-27,2017-07-14,,6.920025,6.8969874,6.814713,7.125429,6.903919,6.866933284461882
10_BEVERAGES,2017-07-28,2017-07-14,,6.9847264,7.015117,6.927088,7.133378,7.090409,7.387090235656757
10_BEVERAGES,2017-07-29,2017-07-14,,7.1906586,7.362542,7.2597184,7.184948,7.3309526,7.443663683115591
10_BEVERAGES,2017-07-30,2017-07-14,,7.257334,7.2694244,7.217742,7.2115736,7.1950116,7.356918242356021
10_BEVERAGES,2017-07-31,2017-07-30,,7.290924,7.225619,7.274605,7.167405,7.1685815,7.166265974133638
10_BEVERAGES,2017-08-01,2017-07-30,,7.1530023,7.1314845,7.1153927,7.1197877,7.08863,7.5196924041165385
10_BEVERAGES,2017-08-02,2017-07-30,,7.1014495,7.051438,7.088428,7.0522738,7.0407896,7.131698510466911
10_BEVERAGES,2017-08-03,2017-07-30,,7.0917087,7.06093,6.993574,7.102747,6.998634,7.358830898342354
10_BEVERAGES,2017-08-04,2017-07-30,,7.1008143,7.123619,7.1406293,7.206149,7.0438013,7.413970290190444
10_BEVERAGES,2017-08-05,2017-07-30,,7.2290416,7.3514137,7.3240876,7.3572984,7.3374386,7.506591780070841
10_BEVERAGES,2017-08-06,2017-07-30,,7.288947,7.2990704,7.180348,7.214357,7.3341646,7.421775793644647
10_BEVERAGES,2017-08-07,2017-07-30,,7.221316,7.1661916,7.105346,7.1937013,7.1313524,7.239932591320469
10_BEVERAGES,2017-08-08,2017-07-30,,7.1464467,7.089279,7.021385,7.072879,7.0806894,7.3727463664043285
10_BEVERAGES,2017-08-09,2017-07-30,,7.0558286,7.036397,7.018662,7.003875,7.023878,7.080867896690782
10_BEVERAGES,2017-08-10,2017-07-30,,7.038068,7.0518174,7.0283628,7.1230936,6.9952164,7.424761761823208
10_BEVERAGES,2017-08-11,2017-07-30,,7.157432,7.157761,7.1124697,7.1646385,7.0733294,7.286191714702382
10_BEVERAGES,2017-08-12,2017-07-30,,7.2920995,7.387464,7.3687973,7.4229693,7.3930283,7.195187320178708
